time_s,current_A
15907,-1.0071578109609107
15908,-1.0062629604660105
15909,-1.0075879216208412
15910,-1.0038471667841067
15911,-1.0013206694871881
15912,-1.0085639967979612
15913,-1.0071106221283572
15914,-1.005795461527344
15915,-1.0077083755682308
15916,-1.0062902956030062
15917,-1.006342228854955
15918,-1.0083108678438282
15919,-1.003056459655851
15920,-1.0026468276367058
15921,-1.0014876363108034
15922,-1.0044765389815757
15923,-1.0077827240698707
15924,-1.0052947136000228
15925,-1.0027303507274656
15926,-1.0077297448437061
15927,-1.0078962118432082
15928,-1.005117334350727
15929,-1.0013007750848137
15930,-0.9968697555186592
15931,-0.996865984120441
15932,-0.9956951490940151
15933,-0.997331774418333
15934,-0.9955113153173338
15935,-0.9931205463107837
15936,-0.9906885906711638
15937,-0.9899117792159923
15938,-0.9852514288994155
15939,-0.9830723469328883
15940,-0.9869612461908847
15941,-0.9879013643825421
15942,-0.9882564341666683
15943,-0.9874738317243269
15944,-0.9848068356927548
15945,-0.985999823756875
15946,-0.8119799004479508
15947,-0.8121178064796223
15948,-0.8118168844242648
15949,-0.8122345745790668
15950,-0.8130263115809822
15951,-0.8122630034213911
15952,-0.8116086244827495
15953,-0.8124916588052709
15954,-0.8141403645631852
15955,-0.8146817017988353
15956,-0.8165747514627143
15957,-0.8155140016607942
15958,-0.8176219901027936
15959,-0.8182221102126855
15960,-0.8180448449689147
15961,-0.8191867227235734
15962,-0.8194040331453588
15963,-0.8191266214687244
15964,-0.8196736822652001
15965,-0.819994004372085
15966,-0.8197047677962783
15967,-0.8208819324315039
15968,-0.8214053730833238
15969,-0.8204359848909375
15970,-0.8213157812557432
15971,-0.8228549950378685
15972,-0.8222566014560148
15973,-0.8213284135616475
15974,-0.8236067162554189
15975,-0.8234322905889133
15976,-0.8237201032291349
15977,-0.8234043887159267
15978,-0.8247815760585352
15979,-0.8249250944244767
15980,-0.8264258033523275
15981,-0.8252239310692533
15982,-0.8273575918089142
15983,-0.8264588780654312
15984,-0.8280714180826382
15985,-0.8281589904803688
15986,-0.8287381610601978
15987,-0.8280720824286769
15988,-0.8280948452354208
15989,-0.8276730504389465
15990,-0.8277106158199018
15991,-0.827977646830563
15992,-0.8270142111053448
15993,-0.8293328820688267
15994,-0.828183894198187
15995,-0.8308439278381057
15996,-0.8291532253213865
15997,-0.830732886966501
15998,-0.8321388297112913
15999,-0.8317639988630047
16000,-0.8326105916441195
16001,-0.8331570566037524
16002,-0.8332707585007989
16003,-0.8327045127582023
16004,-0.8345459497278028
16005,-0.8341622642976743
16006,-0.8345084238260737
16007,-0.8340246630432162
16008,-0.835621700082457
16009,-0.8354322220843603
16010,-0.8360874195471357
16011,-0.8356271266993637
16012,-0.8340809492159252
16013,-0.8347773171044858
16014,-0.834687935081055
16015,-0.8340541325625661
16016,-0.8338793981071021
16017,-0.8330307545464838
16018,-0.8346217429948608
16019,-0.8335318098088843
16020,-0.8276094919164293
16021,-0.830407231008072
16022,-0.8294232866872044
16023,-0.8278478285238076
16024,-0.828158778908253
16025,-0.8271542123328988
16026,-0.8265087228896681
16027,-0.826390060733815
16028,-0.8268128371986893
16029,-0.8273651734623167
16030,-0.826198769484299
16031,-0.8276015807666386
16032,-0.8264351951355436
16033,-0.8243890098394014
16034,-0.8231726606160593
16035,-0.8241899524693305
16036,-0.8243332822735373
16037,-0.8238261230396565
16038,-0.824540278991
16039,-0.8244570246098942
16040,-0.8243736895786266
16041,-0.8244285963171832
16042,-0.8767208035805875
16043,-0.9355239542253279
16044,-0.9372315676479973
16045,-0.9350332106457964
16046,-0.936593835165039
16047,-0.9344661572929617
16048,-0.9357564267108931
16049,-0.9356212366588926
16050,-0.9342283213563891
16051,-0.9338081263582028
16052,-0.9323475737241429
16053,-0.9317481725192657
16054,-0.9347194028768615
16055,-0.9308403500089233
16056,-0.9324009796691433
16057,-0.9306907070994624
16058,-0.9313844472989133
16059,-0.9223769518004907
16060,-0.9086836174031717
16061,-0.908672377301481
16062,-0.9055954006606888
16063,-0.9067717030151079
16064,-0.8793026978207755
16065,-0.7516524248749947
16066,-0.7637177331991145
16067,-0.13972328805528422
16068,0.36489447568141287
16069,0.36246577476033415
16070,0.364304641442924
16071,0.3654051931427005
16072,0.3674924786074372
16073,0.36611649848255534
16074,0.3631612468941018
16075,0.36346057966439577
16076,0.3634917912166751
16077,0.3560041307042279
16078,0.3629912514893761
16079,0.36785639158610395
16080,0.3659274576129459
16081,0.369054490423272
16082,0.3690128528301112
16083,0.3662793677285461
16084,0.36518477051545645
16085,0.36582516855552544
16086,0.3669159556388803
16087,0.3656226544207933
16088,0.367786221834867
16089,0.3647314672964379
16090,0.3680373592921512
16091,0.3658136037607389
16092,0.35985176465370416
16093,0.36382311001437406
16094,0.36861911763431304
16095,0.3717761768775203
16096,-0.2715955084253104
16097,-0.9001440715737901
16098,-0.9013941598022394
16099,-0.9012243117661606
16100,-0.9000785126863468
16101,-0.9000880634234619
16102,-0.900259239076841
16103,-0.8917963617519401
16104,-0.9011044288025867
16105,-0.8984388679319727
16106,-0.9000167006334004
16107,-0.8997014466337301
16108,-0.9003664676733065
16109,-0.8990855618860076
16110,-0.9003472702012778
16111,-0.8978171295212213
16112,-0.8984850632554829
16113,-0.8977833138183128
16114,-0.8991831873508349
16115,-0.8982139372444127
16116,-0.897653266965235
16117,-0.8971513751704532
16118,-0.8984454088809943
16119,-0.8986019824235417
16120,-0.8969978351489614
16121,-0.8982918391337625
16122,-0.8988833587272417
16123,-0.9042626156788799
16124,-0.762518645687886
16125,-0.7462071344478622
16126,-0.04531618700594038
16127,0.37442259792301
16128,0.37700965084949745
16129,0.3769317307005103
16130,0.37634714877585573
16131,0.37568977194384634
16132,0.3742941628240702
16133,0.37960605888779747
16134,0.3813259227959466
16135,0.3790396117464733
16136,0.3718865890009558
16137,0.3686965438610214
16138,0.3742929570268376
16139,0.3755293816759971
16140,0.37700746304630933
16141,0.37932985738017055
16142,0.37663295897074545
16143,0.38306109780970493
16144,0.38285732617484713
16145,0.3801603282464512
16146,0.37846328948617375
16147,0.37793501310432676
16148,0.38238321680695614
16149,0.3835204597327807
16150,0.38147572139589375
16151,0.3706999501703289
16152,0.36408655981342664
16153,0.3714344337117739
16154,0.372601331732022
16155,0.37500980954902086
16156,0.3795441886935175
16157,0.3741684505048099
16158,0.3771200777473697
16159,-0.07952800593395308
16160,-0.8897552524880092
16161,-0.8896620512497018
16162,-0.8893837000848506
16163,-0.8881087681176449
16164,-0.8878509988222053
16165,-0.887440359860387
16166,-0.8878527927017211
16167,-0.8871747150045557
16168,-0.8860674149342623
16169,-0.8853334017433834
16170,-0.8844495821820021
16171,-0.8838038384381055
16172,-0.8830669772578383
16173,-0.8816511101648989
16174,-0.881234641979681
16175,-0.8821587059350152
16176,-0.9008711031596898
16177,-0.8998284313268132
16178,-0.8987770277829513
16179,-0.896444236814931
16180,-0.8958336558383454
16181,-0.8951966782678507
16182,-0.8939897884991803
16183,-0.8928771286017956
16184,-0.8908621102040315
16185,-0.8887472361372531
16186,-0.8859593158347977
16187,-0.8835798422649876
16188,-0.8812210001901223
16189,-0.8797704705387427
16190,-0.8780847240721948
16191,-0.8783654301933347
16192,-0.876950099473095
16193,-0.874509003861651
16194,-0.8774557685820716
16195,-0.8811018156200159
16196,-0.8812237453829433
16197,-0.8842817657998783
16198,-0.8838863632280322
16199,-0.885833353097399
16200,-0.8855759993902532
16201,-0.8863737822719882
16202,-0.887682915939528
16203,-0.8875754806896097
16204,-0.8897954612999998
16205,-0.8906665479401533
16206,-0.8917786264977595
16207,-0.8913860479824324
16208,-0.8925244905185111
16209,-0.8945561358164307
16210,-0.893884487736227
16211,-0.895072744670224
16212,-0.8959524681424054
16213,-0.8959801373192724
16214,-0.8974650641799048
16215,-0.896493683739338
16216,-0.8981577601606374
16217,-0.8995897775067073
16218,-0.8988211079173315
16219,-0.899445102325628
16220,-0.9012265737408451
16221,-0.9002874744242612
16222,-0.8998332140847409
16223,-0.9005687770769182
16224,-0.9005405158810844
16225,-0.9020369481600029
16226,-0.9017178016825048
16227,-0.9034932270655599
16228,-0.9043931452231693
16229,-0.9051520641051681
16230,-0.9056112926148332
16231,-0.9054683786594878
16232,-0.9066296805029247
16233,-0.9057817829238323
16234,-0.9078565186496361
16235,-0.9082892743657791
16236,-0.9088012773518758
16237,-0.9091370955826593
16238,-0.910016247814982
16239,-0.9112154461539611
16240,-0.9123266011442408
16241,-0.9127269079836213
16242,-0.9125662475827895
16243,-0.913921025705962
16244,-0.9136487717302811
16245,-0.9136701868453236
16246,-0.9146813473583622
16247,-0.9136984105174757
16248,-0.9151646659797228
16249,-0.9138292955917527
16250,-0.9137538130750643
16251,-0.9137458687965453
16252,-0.9126895067260183
16253,-0.9155507000310881
16254,-0.9137103211853103
16255,-0.9134821293572282
16256,-0.9142699947172146
16257,-0.9142062184175358
16258,-0.9142687671322329
16259,-0.9135971256329902
16260,-0.914848933609069
16261,-0.9143887932620234
16262,-0.9145041891816169
16263,-0.9126081286696178
16264,-0.9139803048106072
16265,-0.9130385866186082
16266,-0.9144047887243603
16267,-0.9137479508700869
16268,-0.9122894563346161
16269,-0.9119703699885091
16270,-0.9110903796343232
16271,-0.9124125580428797
16272,-0.9119994869144574
16273,-0.9094135579353395
16274,-0.9099958614448335
16275,-0.9091922717595013
16276,-0.9100006419449622
16277,-0.9097373433013218
16278,-0.9072924049967861
16279,-0.9074694671106058
16280,-0.9074938145022207
16281,-0.9056067080993433
16282,-0.9051348370485066
16283,-0.9061369579743644
16284,-0.9063785712661299
16285,-0.9061210592805472
16286,-0.9063479937099646
16287,-0.9069477270567777
16288,-0.9063409062709317
16289,-0.9071021311158044
16290,-0.9071499783422231
16291,-0.9060028583776052
16292,-0.905313793569309
16293,-0.9061983469407776
16294,-0.9057500128799288
16295,-0.9043563649156613
16296,-0.9045613038115047
16297,-0.9046340899242462
16298,-0.9049873228304137
16299,-0.9054623019522261
16300,-0.9068825321588652
16301,-0.9066368365073433
16302,-0.9081142924718796
16303,-0.9058547104350189
16304,-0.9054915715218395
16305,-0.9056891356825677
16306,-0.9065999561443971
16307,-0.9076811213043725
16308,-0.9056769983489134
16309,-0.9066201891429162
16310,-0.9047276213971281
16311,-0.9069476800397465
16312,-0.9071452035677753
16313,-0.9061627402085717
16314,-0.9053093689181496
16315,-0.9037956237642959
16316,-0.9050528428311891
16317,-0.9070379553858707
16318,-0.9068216354165829
16319,-0.905240356377365
16320,-0.9054144099433987
16321,-0.9058702496662947
16322,-0.9056891475548001
16323,-0.9059541768578336
16324,-0.9064980132104072
16325,-0.9049051135380851
16326,-0.9057835725618163
16327,-0.9054556985190019
16328,-0.9041887119386591
16329,-0.9064054786457715
16330,-0.9051677673728395
16331,-0.9055384412840175
16332,-0.9023168161732188
16333,-0.9043927422974704
16334,-0.9055146760518323
16335,-0.9064223872951322
16336,-0.9054606450113659
16337,-0.9059897629426823
16338,-0.9054330728060318
16339,-0.9061734709980984
16340,-0.9058427444061292
16341,-0.9059991199547657
16342,-0.9057447077388466
16343,-0.9057631393517969
16344,-0.9053121215948982
16345,-0.9054655353968559
16346,-0.9055192392715742
16347,-0.9056052427597153
16348,-0.9056296088261081
16349,-0.8411467838101139
16350,-0.9052767989066378
16351,-0.9049636670094816
16352,-0.9040108846839879
16353,-0.9054995573588813
16354,-0.9041975079104568
16355,-0.9053721410333654
16356,-0.9057750287150108
16357,-0.9052564985761581
16358,-0.9053776805463046
16359,-0.9052230921620282
16360,-0.9048425064415571
16361,-0.904790588894241
16362,-0.9046271155804906
16363,-0.9044783940974297
16364,-0.9049369683537036
16365,-0.9040254060510792
16366,-0.9058306881562068
16367,-0.9045934587299761
16368,-0.9043478574460385
16369,-0.9047975994534937
16370,-0.903243549002054
16371,-0.9046204663936852
16372,-0.905407631804879
16373,-0.9049009587790111
16374,-0.9041947657040866
16375,-0.9041282446947605
16376,-0.905340827096849
16377,-0.9039453905695576
16378,-0.9047561125002241
16379,-0.9042289803479939
16380,-0.9050162033676115
16381,-0.9041810676407934
16382,-0.9043874415007743
16383,-0.9045028665395645
16384,-0.9042045994163479
16385,-0.9036541060838251
16386,-0.9033558558975863
16387,-0.9020895426341016
16388,-0.902539445073114
16389,-0.9009446454458934
16390,-0.903131154415781
16391,-0.9025307838286332
16392,-0.9003669092998704
16393,-0.9006466492861339
16394,-0.9003132884515371
16395,-0.8998156858304089
16396,-0.8991919000424631
16397,-0.8984361667955715
16398,-0.9001444765976213
16399,-0.899051444776704
16400,-0.8988823665775922
16401,-0.898798379052881
16402,-0.9002309375375661
16403,-0.8989002317774315
16404,-0.8926122033097417
16405,-0.8984126538547218
16406,-0.8997717898838261
16407,-0.898901712095793
16408,-0.8998912492497824
16409,-0.8996078526380482
16410,-0.8993243800519481
16411,-0.8984866211215462
16412,-0.8982354546784428
16413,-0.8976968544170965
16414,-0.8994020753902513
16415,-0.8988048318938576
16416,-0.8971986206067425
16417,-0.8976220826157887
16418,-0.8960658076486002
16419,-0.896107969068595
16420,-0.8947540763478435
16421,-0.8949194675496669
16422,-0.8944865280434894
16423,-0.8934406099609667
16424,-0.8904677534965969
16425,-0.8861602751527572
16426,-0.8778017604024536
16427,-0.8705311286827138
16428,-0.8653928522291384
16429,-0.8612196980185314
16430,-0.8593379071253404
16431,-0.8610207621021173
16432,-0.8640178163551091
16433,-0.8717992340340519
16434,-0.8752533389924757
16435,-0.8771232918178761
16436,-0.8763885063656435
16437,-0.8768094624094831
16438,-0.8775940345224328
16439,-0.87794157436939
16440,-0.878808299583397
16441,-0.8798127796737454
16442,-0.8800840028452962
16443,-0.8807863509949423
16444,-0.8795266467041131
16445,-0.880718759002192
16446,-0.8800749225527503
16447,-0.8797977373214355
16448,-0.8788459997946864
16449,-0.8785805302143666
16450,-0.8791567928398425
16451,-0.8777211789873973
16452,-0.8771067213464051
16453,-0.8766271684078619
16454,-0.8752120988455252
16455,-0.8762400314509832
16456,-0.8756520437619897
16457,-0.8757180151434366
16458,-0.8762063560932306
16459,-0.8761667456505823
16460,-0.8759336178327402
16461,-0.8759145993907385
16462,-0.8761623852688357
16463,-0.8756565320554246
16464,-0.8756110856233057
16465,-0.8774864050747704
16466,-0.8761858512832726
16467,-0.8755157386551121
16468,-0.8762386378163033
16469,-0.878166651730225
16470,-0.8769101093403615
16471,-0.8778264533121647
16472,-0.8759630060572807
16473,-0.8774541431322412
16474,-0.8780423914932807
16475,-0.8784459429405395
16476,-0.879210109046616
16477,-0.8790007376366311
16478,-0.8810403682649868
16479,-0.8785851190701747
16480,-0.8796043212958508
16481,-0.8796471310445021
16482,-0.8798483429461342
16483,-0.8792197494782779
16484,-0.8793036467976776
16485,-0.8788891237515403
16486,-0.8778207517646969
16487,-0.8779427886520291
16488,-0.8777188805199725
16489,-0.877594593536004
16490,-0.8772798044244767
16491,-0.8775132343287366
16492,-0.8763628388819763
16493,-0.8773439622863339
16494,-0.8778529245946376
16495,-0.8764416686272035
16496,-0.8755991258493269
16497,-0.8762694677090396
16498,-0.8773091682474121
16499,-0.8766367168841386
16500,-0.878699462651318
16501,-0.8775110307398768
16502,-0.8765747582109061
16503,-0.8778078576972408
16504,-0.8771090867460726
16505,-0.8772163837057172
16506,-0.876892830990013
16507,-0.8765839371826589
16508,-0.8767998153237001
16509,-0.8773996870185053
16510,-0.8754432568402044
16511,-0.8754744354660887
16512,-0.8757342828011287
16513,-0.8750912227275351
16514,-0.8759695736649066
16515,-0.8751213157390608
16516,-0.8754837222307912
16517,-0.8758695773522545
16518,-0.8750008446153251
16519,-0.8750613309145683
16520,-0.8753622420421111
16521,-0.8759561630770895
16522,-0.8741553093865496
16523,-0.8742070829611525
16524,-0.8740535791965347
16525,-0.8748293264251807
16526,-0.8740455954436804
16527,-0.87398888969308
16528,-0.8729120840582476
16529,-0.8734093957728234
16530,-0.8740736883904996
16531,-0.872355012725547
16532,-0.8728933119025386
16533,-0.872945019692105
16534,-0.8717745250336766
16535,-0.8717383506181797
16536,-0.9155041824796091
16537,-0.9552392815735968
16538,-0.9562734987936123
16539,-0.9559109350037113
16540,-0.9559729852524678
16541,-0.9558681203675141
16542,-0.9570076926305481
16543,-0.956484059726368
16544,-0.9580891214817912
16545,-0.9577119172605183
16546,-0.956664225803039
16547,-0.9594316179531855
16548,-0.9588640763011526
16549,-0.9601206464753502
16550,-0.9606071643519546
16551,-0.9602211497298749
16552,-0.9595423032876278
16553,-0.9620576914375819
16554,-0.9614872726008862
16555,-0.960867046282398
16556,-0.9622200723564963
16557,-0.9620565079820723
16558,-0.9629849665375286
16559,-0.9614396067055834
16560,-0.9626901417901259
16561,-0.963284816619749
16562,-0.9615521548857212
16563,-0.962436691395539
16564,-0.9607597095134748
16565,-0.9614890558607139
16566,-0.9600755598201971
16567,-0.9610713228825574
16568,-0.9605946097317791
16569,-0.960644888356046
16570,-0.9600480496538024
16571,-0.9592168994898691
16572,-0.959843638418016
16573,-0.9598497694737963
16574,-0.9600520210299807
16575,-0.9611383566023795
16576,-0.9603775099655139
16577,-0.9591776749651366
16578,-0.9609722642270864
16579,-0.960425139658395
16580,-0.9614645678074198
16581,-0.9596734853888498
16582,-0.9620475080066396
16583,-0.9611287327613078
16584,-0.9629992595606425
16585,-0.9615711815693606
16586,-0.9620543715511162
16587,-0.96273363873013
16588,-0.96237975193908
16589,-0.9625174949065337
16590,-0.9639489409165783
16591,-0.9630213401552102
16592,-0.9630742568146983
16593,-0.9620530751544167
16594,-0.9625801039756472
16595,-0.962340387969523
16596,-0.9613134033672335
16597,-0.9616764901172362
16598,-0.9628444880256501
16599,-0.9618496583240053
16600,-0.9612324458946707
16601,-0.9614610003348444
16602,-0.9610427494005814
16603,-0.9604518580895414
16604,-0.9611281055436875
16605,-0.9603763278243016
16606,-0.9610964452845856
16607,-0.9601368673013623
16608,-0.9598152900481123
16609,-0.9591571449359931
16610,-0.9588004178023652
16611,-0.9599858717113309
16612,-0.9586809835560859
16613,-0.9599132562376284
16614,-0.9585060089426755
16615,-0.9591179025432905
16616,-0.9589660371882139
16617,-0.959920210540151
16618,-0.9594728699280823
16619,-0.9559500610759187
16620,-0.9587126656948566
16621,-0.9586925218173833
16622,-0.9596759106835229
16623,-0.9594128812684002
16624,-0.9590854437708427
16625,-0.9597148518586608
16626,-0.9591650101483783
16627,-0.9594345512051942
16628,-0.9594143138493221
16629,-0.9587240825177938
16630,-0.958636653335696
16631,-0.9584057809693711
16632,-0.9583300247739763
16633,-0.9566246225572455
16634,-0.9581785325868519
16635,-0.9577165752095435
16636,-0.9564763787481247
16637,-0.9560817353253629
16638,-0.9559153242528312
16639,-0.9563281781709313
16640,-0.9548891377874831
16641,-0.9551206147815016
16642,-0.9545212013342915
16643,-0.9547673867437182
16644,-0.9540158436944443
16645,-0.9540396538900818
16646,-0.9537299348296072
16647,-0.9523991796027769
16648,-0.9535698218389351
16649,-0.9548339838788076
16650,-0.9532487671047978
16651,-0.9537406614386822
16652,-0.9538931973383716
16653,-0.9534518204486407
16654,-0.9521299368909268
16655,-0.9533209696655065
16656,-0.952060553570855
16657,-0.9527338213984542
16658,-0.9523158891500221
16659,-0.9523367695241489
16660,-0.9521528709607311
16661,-0.9512815999392941
16662,-0.9519783635141285
16663,-0.9515108603199628
16664,-0.9522923731724264
16665,-0.9517341935741132
16666,-0.9515357890851257
16667,-0.9519194939433039
16668,-0.9514051938073672
16669,-0.9520756291171368
16670,-0.952412496048608
16671,-0.9517490481482004
16672,-0.9502255844253292
16673,-0.9508842805480292
16674,-0.9512884272242799
16675,-0.9512626856902361
16676,-0.9496691336832568
16677,-0.9508425346589943
16678,-0.950407300677279
16679,-0.9493665296518954
16680,-0.9498643158521728
16681,-0.9490693794246704
16682,-0.9489412625651839
16683,-0.9492781574247148
16684,-0.9490183894979359
16685,-0.9484106555402008
16686,-0.9482035477339968
16687,-0.9489002380290666
16688,-0.9484211288104616
16689,-0.9480502697908865
16690,-0.9491826912376538
16691,-0.9486860988177175
16692,-0.9493972827712465
16693,-0.9494592821049509
16694,-0.9483894976887199
16695,-0.9479514014988462
16696,-0.9481946631985688
16697,-0.9487567841921649
16698,-0.9476022118050047
16699,-0.9482256787238411
16700,-0.9487409782791053
16701,-0.9477794094605889
16702,-0.9478647538017025
16703,-0.9467278078550624
16704,-0.9414205898626933
16705,-0.9442989612867876
16706,-0.94528509115501
16707,-0.94416281304661
16708,-0.9424497253916035
16709,-0.9426376410723766
16710,-0.9415036622140519
16711,-0.9408434245927316
16712,-0.9391041130548486
16713,-0.9376923784950416
16714,-0.9383102541475288
16715,-0.9377114930266708
16716,-0.9362822238832119
16717,-0.9359145684396241
16718,-0.9369768683337664
16719,-0.9360506702229026
16720,-0.9354402158696781
16721,-0.9354293675550054
16722,-0.9345294800305919
16723,-0.9356619801750725
16724,-0.9361540581028616
16725,-0.9357044830012887
16726,-0.9355970695491477
16727,-0.9363581242260598
16728,-0.9373531582191603
16729,-0.9372924398676482
16730,-0.9377990711082753
16731,-0.9374782391561816
16732,-0.9382860129865195
16733,-0.9382136228544822
16734,-0.9386734183080172
16735,-0.9377677771057615
16736,-0.9385609022357085
16737,-0.939412454681431
16738,-0.9381062697090445
16739,-0.9397969376265671
16740,-0.9395169872041869
16741,-0.9397311786352374
16742,-0.9393400768015026
16743,-0.9398729583170083
16744,-0.9391398576256615
16745,-0.9404239646453628
16746,-0.9397640155822966
16747,-0.9397910228872454
16748,-0.9391719728000841
16749,-0.9407192138245557
16750,-0.9411642799477405
16751,-0.9409281713329768
16752,-0.9403851435587419
16753,-0.9395380879558702
16754,-0.9401323797361033
16755,-0.9406856100673402
16756,-0.939976034863515
16757,-0.9409707055792055
16758,-0.9394221610411531
16759,-0.9403203832195055
16760,-0.9416774887676882
16761,-0.9402605597956021
16762,-0.9415796415509402
16763,-0.9411390738754571
16764,-0.9406486933690605
16765,-0.9406640901847987
16766,-0.9405128690650197
16767,-0.9417237934269883
16768,-0.9413357709450916
16769,-0.9404450445989532
16770,-0.9415155938960841
16771,-0.9412825388479393
16772,-0.9402018347571686
16773,-0.9406761077337836
16774,-0.9402150738001369
16775,-0.9405228156799823
16776,-0.9397373634625827
16777,-0.9397030394052378
16778,-0.9395694112919596
16779,-0.9393538808246654
16780,-0.9396411099936349
16781,-0.9393057623502182
16782,-0.9387980790406246
16783,-0.9392752153790459
16784,-0.9396647728020624
16785,-0.9385140287440991
16786,-0.9389941957177521
16787,-0.9387377378388506
16788,-0.9382446941083158
16789,-0.939171935104876
16790,-0.9378751688124559
16791,-0.9377766243819119
16792,-0.938022907212502
16793,-0.9393533670118983
16794,-0.9387113203103941
16795,-0.9402726472866619
16796,-0.9394025635022181
16797,-0.9387400180638389
16798,-0.9399476436355129
16799,-0.9402465488988113
16800,-0.9401830116682458
16801,-0.9405987513055352
16802,-0.9401933768706658
16803,-0.9390281992106435
16804,-0.9406858074757126
16805,-0.9388982836849805
16806,-0.9387033248677403
16807,-0.9394522000017949
16808,-0.9377669540335176
16809,-0.9375836680269172
16810,-0.9372309527686147
16811,-0.9376029063295386
16812,-0.938047871834814
16813,-0.9379580399440683
16814,-0.93847313992129
16815,-0.937378237048204
16816,-0.9375076447698965
16817,-0.9373535830600961
16818,-0.9372696731942374
16819,-0.9373962081041911
16820,-0.9370230140408157
16821,-0.9365505556378698
16822,-0.9364987400525248
16823,-0.9375222432763881
16824,-0.9369912958501173
16825,-0.9371966698431601
16826,-0.9366920696832459
16827,-0.9367980969071955
16828,-0.937035546271901
16829,-0.9365280072911484
16830,-0.9363155667681717
16831,-0.9363631872300076
16832,-0.9354291610700266
16833,-0.9363210239616316
16834,-0.9372187621758703
16835,-0.9349408657496976
16836,-0.9347051611699797
16837,-0.9344869351808325
16838,-0.9338771671545184
16839,-0.9347311273076542
16840,-0.9367506294706578
16841,-0.9355420338515716
16842,-0.9335944348714919
16843,-0.9347111974192214
16844,-0.9329476223379694
16845,-0.9344121048875135
16846,-0.9328880883229768
16847,-0.9349864715077668
16848,-0.933459541696825
16849,-0.9357915558691566
16850,-0.9308059884455366
16851,-0.9344788566422734
16852,-0.9380346074332138
16853,-0.9326491324940644
16854,-0.9360588456158901
16855,-0.9339712208807752
16856,-0.9386689790775665
16857,-0.9360789577401859
16858,-0.936071063608513
16859,-0.9349533012603171
16860,-0.9350885471425769
16861,-0.9376421914241744
16862,-0.9333348273093738
16863,-0.9375971911286028
16864,-0.9354717595850475
16865,-0.9350345318335926
16866,-0.9350295261508376
16867,-0.9321418004399024
16868,-0.9334015860541992
16869,-0.9291177220811719
16870,-0.9311399054899672
16871,-0.9267100544354023
16872,-0.9295354682088728
16873,-0.9309266647397882
16874,-0.9280682447119647
16875,-0.9296435005175104
16876,-0.9259702951732451
16877,-0.9299842968753929
16878,-0.926603208993031
16879,-0.9285814626209365
16880,-0.9285269490667952
16881,-0.9273743259593722
16882,-0.9290079035206469
16883,-0.9265848954981659
16884,-0.9282622650355816
16885,-0.9236459359080597
16886,-0.9274874816419482
16887,-0.9252309338848451
16888,-0.9255678984554369
16889,-0.9273561865782215
16890,-0.9238206347619764
16891,-0.9260382514702638
16892,-0.9198566501783562
16893,-0.92651642974816
16894,-0.9241898913452676
16895,-0.9241442293473504
16896,-0.9233772673173627
16897,-0.9221314154897233
16898,-0.9239255162670595
16899,-0.9197038567625373
16900,-0.9238897539926034
16901,-0.9239667707600767
16902,-0.9246336023766755
16903,-0.923481204969712
16904,-0.923917377757405
16905,-0.9260092818209869
16906,-0.9210432153276883
16907,-0.9233950436832162
16908,-0.9220236859484394
16909,-0.9222554563569317
16910,-0.9182267464924702
16911,-0.9159531069769201
16912,-0.9152651154233975
16913,-0.9124658588564467
16914,-0.9162779751466122
16915,-0.9123339750371069
16916,-0.9143092956345271
16917,-0.9123802970781797
16918,-0.9135233124179561
16919,-0.9153934219810507
16920,-0.9105677485914992
16921,-0.9140234883487003
16922,-0.9154876687641292
16923,-0.9153574582966804
16924,-0.9130869066485071
16925,-0.9129422214886493
16926,-0.9142807779864435
16927,-0.9106641867173929
16928,-0.9139358193646083
16929,-0.9100710860411229
16930,-0.9128404259460771
16931,-0.9126256504024822
16932,-0.9122706780621259
16933,-0.9122514571184664
16934,-0.911592892165852
16935,-0.9141839762989153
16936,-0.9142435943453215
16937,-0.9172520514094177
16938,-0.9127745233328894
16939,-0.9129217229009299
16940,-0.9160382213594124
16941,-0.9160102701943643
16942,-0.917196947356606
16943,-0.9133065525186801
16944,-0.917456466081109
16945,-0.9145763681369339
16946,-0.9166212606637699
16947,-0.9153381144287307
16948,-0.9141921289805395
16949,-0.9143073693651634
16950,-0.9114856263386101
16951,-0.9145436033556834
16952,-0.9071034010141134
16953,-0.9100009505490498
16954,-0.9100958467387161
16955,-0.9090170840721548
16956,-0.9122531065382338
16957,-0.9083893343996078
16958,-0.9103146668238418
16959,-0.9084038964792973
16960,-0.9099292528923669
16961,-0.9099802899037924
16962,-0.9097803286941685
16963,-0.9125170258651671
16964,-0.9109479087696893
16965,-0.9152840667902373
16966,-0.9088839637622874
16967,-0.9117986458591979
16968,-0.9092721127301336
16969,-0.9102134841195936
16970,-0.910579835470026
16971,-0.9095946498158078
16972,-0.9135511679608174
16973,-0.9090574495246451
16974,-0.9126433077282989
16975,-0.9108758984572859
16976,-0.9113326221670173
16977,-0.9115208310290317
16978,-0.9149021218955002
16979,-0.9175711152714549
16980,-0.911997825572689
16981,-0.9145851154821227
16982,-0.9128703448308932
16983,-0.9124397543776599
16984,-0.9147935613028714
16985,-0.91331813681602
16986,-0.9144985734881639
16987,-0.9123343600925421
16988,-0.9173817627590771
16989,-0.9165133759815481
16990,-0.9172034784010682
16991,-0.9187747964490548
16992,-0.9165027779669851
16993,-0.9179486375708517
16994,-0.9130909876719283
